,name,DOB,age,heightIN,nickname,reachIN,stance,weightclass,sumTotStksLnd,sumTotStksAtt,sumSigStksLnd,sumSigStksAtt,sumTDsLnd,sumTDsAtt,sumSubAtt,sumCtrlSec,sumKDs,sumRevs,sumSigBodyLnd,sumSigBodyAtt,sumSigHeadLnd,sumSigHeadAtt,sumSigLegLnd,sumSigLegAtt,sumSigDistLnd,sumSigDistAtt,sumSigClchLnd,sumSigClchAtt,sumSigGndLnd,sumSigGndAtt,sumTotStksAbs,sumTotStksSeen,sumSigStksAbs,sumSigStksSeen,sumTDsAbs,sumTDsSeen,sumSubEsc,sumCtrldSec,sumKedD,sumReversed,sumSigBodyAbs,sumSigBodySeen,sumSigHeadAbs,sumSigHeadSeen,sumSigLegAbs,sumSigLegSeen,sumSigDistAbs,sumSigDistSeen,sumSigClchAbs,sumSigClchSeen,sumSigGndAbs,sumSigGndSeen,sumFightSec,sumDecWin,sumSubWin,sumKOWin,sumDQWin,sumDecLoss,sumSubLoss,sumKOLoss,sumDQLoss,wins,losses,draws,NCs,sumTitleFights,winPCT,fights,TotStkPerMin,SigStkPerMin,TotStkAcc,SigStkAcc,StkHeadPerMin,StkBodyPerMin,StkLegPerMin,SigHeadStkAcc,SigBodyStkAcc,SigLegStkAcc,StkDistPerMin,StkClchPerMin,StkGndPerMin,SigDistStkAcc,SigClchStkAcc,SigGndStkAcc,TotStkAbsPerMin,SigStkAbsPerMin,TotStkDef,SigStkDef,StkHeadAbsPerMin,StkBodyAbsPerMin,StkLegAbsPerMin,SigHeadStkDef,SigBodyStkDef,SigLegStkDef,StkDistAbsPerMin,StkClchAbsPerMin,StkGndAbsPerMin,SigDistStkDef,SigClchStkDef,SigGndStkDef,TotStkPerMinDiff,SigStkPerMinDiff,CtrlSecPerMin,CtrldSecPerMin,CtrlDiff,TDAcc,TDDef,TDsPerMin,TDsAbsPerMin,KDsPer100Stk,ageLastFight
1283,Louis Cosce,1995-08-27,26,69,0,71,Orthodox,Men's Welterweight,115,224,99,206,1,9,0,53,1,0,12,21,76,172,11,13,58,150,16,22,25,34,160,275,125,237,1,1,0,196,0,0,24,34,100,202,1,1,82,180,25,33,18,24,767,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,8.996088657105606,7.744458930899609,0.5133928571428571,0.48058252427184467,5.945241199478487,0.9387222946544981,0.8604954367666232,0.4418604651162791,0.5714285714285714,0.8461538461538461,4.5371577574967406,1.2516297262059974,1.955671447196871,0.38666666666666666,0.7272727272727273,0.7352941176470589,12.516297262059974,9.778357235984355,0.4181818181818182,0.47257383966244726,7.822685788787484,1.8774445893089962,0.07822685788787484,0.504950495049505,0.2941176470588235,0.0,6.4146023468057365,1.955671447196871,1.4080834419817472,0.5444444444444445,0.24242424242424243,0.25,-3.5202086049543677,-2.0338983050847466,4.146023468057367,15.332464146023469,-11.186440677966102,0.1111111111111111,0.0,0.07822685788787484,0.07822685788787484,1.0101010101010102,25.0
1284,Louis Gaudinot,1984-08-28,37,63,GOODNIGHT,63,Orthodox,Men's Flyweight,189,409,124,332,2,5,4,243,0,0,20,36,74,252,30,44,99,284,13,28,12,20,609,983,341,664,11,16,2,1282,1,0,90,124,223,509,28,31,179,421,44,53,118,190,3185,0,1,0,0,2,0,1,0,1,3,0,1,0,0.2,5,3.5604395604395602,2.335949764521193,0.4621026894865526,0.37349397590361444,1.3940345368916798,0.3767660910518053,0.5651491365777079,0.29365079365079366,0.5555555555555556,0.6818181818181818,1.8649921507064364,0.24489795918367346,0.22605965463108318,0.3485915492957746,0.4642857142857143,0.6,11.472527472527473,6.423861852433281,0.38046795523906407,0.4864457831325302,4.200941915227629,1.695447409733124,0.5274725274725275,0.5618860510805501,0.27419354838709675,0.09677419354838712,3.3720565149136577,0.8288854003139717,2.2229199372056514,0.5748218527315915,0.16981132075471694,0.3789473684210526,-7.912087912087912,-4.087912087912088,4.577708006279435,24.15070643642072,-19.572998430141283,0.4,0.3125,0.03767660910518053,0.20722135007849293,0.0,30.0
1285,Louis Smolka,1991-07-16,30,69,DA LAST SAMURAI,68,Orthodox,Men's Bantamweight,821,1596,653,1404,18,48,19,2681,2,13,165,246,446,1111,42,47,369,980,76,106,208,318,769,1417,549,1171,40,58,20,2398,4,8,148,227,325,863,76,81,382,936,80,116,87,119,8817,2,2,4,0,4,3,0,0,8,7,0,0,0,0.5333333333333333,15,5.58693433140524,4.44368832936373,0.5144110275689223,0.4650997150997151,3.0350459339911535,1.1228308948621981,0.2858115005103777,0.4014401440144014,0.6707317073170732,0.8936170212765957,2.5110581830554612,0.5171827152092549,1.4154474310990133,0.376530612244898,0.7169811320754716,0.6540880503144654,5.233072473630487,3.7359646138142226,0.4573041637261821,0.5311699402220325,2.2116366110922083,1.0071452875127596,0.5171827152092549,0.6234067207415991,0.3480176211453745,0.06172839506172845,2.5995236474991494,0.5444028581150051,0.5920381082000681,0.5918803418803419,0.31034482758620685,0.26890756302521013,0.35386185777475365,0.7077237155495073,18.24430078257911,16.31847567199728,1.9258251105818296,0.375,0.31034482758620685,0.12249064307587616,0.27220142905750255,0.30627871362940273,29.0
1286,Lowell Anderson,1900-01-01,122,66,0,66,Orthodox,Men's Middleweight,17,41,9,33,0,1,0,3,0,0,3,4,6,28,0,1,9,29,0,4,0,0,34,77,20,61,1,1,0,200,0,0,2,3,18,58,0,0,11,46,9,15,0,0,613,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,1,1.66394779771615,0.8809135399673735,0.4146341463414634,0.2727272727272727,0.5872756933115824,0.2936378466557912,0.0,0.21428571428571427,0.75,0.0,0.8809135399673735,0.0,0.0,0.3103448275862069,0.0,0.0,3.3278955954323,1.9575856443719413,0.5584415584415585,0.6721311475409837,1.761827079934747,0.19575856443719414,0.0,0.6896551724137931,0.33333333333333337,0.0,1.0766721044045677,0.8809135399673735,0.0,0.7608695652173914,0.4,0.0,-1.66394779771615,-1.0766721044045677,0.2936378466557912,19.575856443719413,-19.282218597063622,0.0,0.0,0.0,0.09787928221859707,0.0,100.0
1287,Luan Chagas,1993-06-17,28,72,TARZAN,75,Orthodox,Men's Welterweight,228,449,193,410,1,8,1,426,4,2,23,47,129,315,41,48,169,371,9,11,15,28,212,464,148,394,1,7,3,568,2,1,29,42,106,339,13,13,110,333,8,11,30,50,2785,0,1,0,0,0,1,1,0,1,2,1,0,0,0.25,4,4.912028725314183,4.157989228007182,0.5077951002227171,0.47073170731707314,2.7791741472172355,0.49551166965888693,0.8833034111310593,0.4095238095238095,0.48936170212765956,0.8541666666666666,3.6409335727109515,0.1938958707360862,0.32315978456014366,0.4555256064690027,0.8181818181818182,0.5357142857142857,4.567324955116697,3.188509874326751,0.5431034482758621,0.6243654822335025,2.2836624775583485,0.6247755834829444,0.2800718132854578,0.6873156342182891,0.30952380952380953,0.0,2.36983842010772,0.17235188509874327,0.6463195691202873,0.6696696696696697,0.2727272727272727,0.4,0.3447037701974862,0.9694793536804309,9.17773788150808,12.236983842010773,-3.059245960502693,0.125,0.8571428571428572,0.02154398563734291,0.02154398563734291,2.072538860103627,25.0
1288,Luana Carolina,1993-06-11,28,66,DREAD,69,Orthodox,Women's Flyweight,228,385,138,281,0,0,4,488,1,2,44,63,81,204,13,14,97,216,32,53,9,12,167,273,106,210,1,6,1,346,0,2,37,58,52,132,17,20,80,173,19,30,7,7,1888,2,0,0,0,0,1,0,0,2,1,0,0,0,0.6666666666666666,3,7.2457627118644075,4.385593220338984,0.5922077922077922,0.49110320284697506,2.5741525423728815,1.3983050847457628,0.413135593220339,0.39705882352941174,0.6984126984126984,0.9285714285714286,3.082627118644068,1.0169491525423728,0.2860169491525424,0.44907407407407407,0.6037735849056604,0.75,5.307203389830509,3.3686440677966103,0.38827838827838823,0.49523809523809526,1.652542372881356,1.1758474576271187,0.5402542372881356,0.6060606060606061,0.3620689655172413,0.15000000000000002,2.5423728813559325,0.603813559322034,0.22245762711864409,0.5375722543352601,0.3666666666666667,0.0,1.9385593220338988,1.0169491525423733,15.508474576271187,10.995762711864407,4.51271186440678,0.0,0.8333333333333334,0.0,0.03177966101694915,0.7246376811594204,28.0
1289,Luana Pinheiro,1992-11-18,29,62,0,62,Orthodox,Women's Strawweight,35,61,29,53,5,6,0,54,0,0,4,5,22,44,3,4,20,38,7,7,2,8,28,51,18,40,0,0,0,29,0,0,6,7,12,32,0,1,12,34,5,5,1,1,256,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,1,8.203125,6.796875,0.5737704918032787,0.5471698113207547,5.15625,0.9375,0.703125,0.5,0.8,0.75,4.6875,1.640625,0.46875,0.5263157894736842,1.0,0.25,6.5625,4.21875,0.4509803921568627,0.55,2.8125,1.40625,0.0,0.625,0.1428571428571429,1.0,2.8125,1.171875,0.234375,0.6470588235294117,0.0,0.0,1.640625,2.578125,12.65625,6.796875,5.859375,0.8333333333333334,0.0,1.171875,0.0,0.0,28.0
1290,Lucas Martins,1988-11-11,33,72,MINEIRO,72,Southpaw,Men's Featherweight,202,519,177,494,0,1,2,72,3,0,25,37,122,421,30,36,159,460,12,27,6,7,437,869,255,644,7,30,0,1084,3,0,57,108,168,499,30,37,173,493,40,82,42,69,3699,1,1,2,0,1,0,2,0,4,3,0,0,0,0.5714285714285714,7,3.2765612327656126,2.8710462287104623,0.3892100192678227,0.3582995951417004,1.9789132197891321,0.40551500405515006,0.48661800486618007,0.28978622327790976,0.6756756756756757,0.8333333333333334,2.579075425790754,0.19464720194647203,0.09732360097323602,0.3456521739130435,0.4444444444444444,0.8571428571428571,7.088402270884023,4.13625304136253,0.49712313003452246,0.6040372670807453,2.7250608272506085,0.9245742092457421,0.48661800486618007,0.6633266533066132,0.4722222222222222,0.18918918918918914,2.8061638280616386,0.6488240064882401,0.6812652068126521,0.6490872210953347,0.5121951219512195,0.3913043478260869,-3.8118410381184105,-1.265206812652068,1.1678832116788322,17.583130575831305,-16.415247364152474,0.0,0.7666666666666666,0.0,0.11354420113544202,1.694915254237288,27.0
1291,Lucie Pudilova,1994-06-13,27,68,0,67,Orthodox,Women's Flyweight,565,1299,400,1100,1,8,4,906,2,2,52,83,308,960,40,57,299,963,61,80,40,57,504,958,394,834,7,18,7,1224,0,0,82,126,220,595,92,113,281,660,75,106,38,68,5780,2,0,0,0,4,1,0,0,2,5,0,0,0,0.2857142857142857,7,5.865051903114187,4.152249134948097,0.43494996150885296,0.36363636363636365,3.1972318339100347,0.5397923875432526,0.4152249134948097,0.32083333333333336,0.6265060240963856,0.7017543859649122,3.1038062283737027,0.6332179930795848,0.4152249134948097,0.31048805815160957,0.7625,0.7017543859649122,5.231833910034602,4.0899653979238755,0.47390396659707723,0.5275779376498801,2.283737024221453,0.8512110726643599,0.9550173010380624,0.6302521008403361,0.3492063492063492,0.18584070796460173,2.916955017301038,0.7785467128027682,0.3944636678200692,0.5742424242424242,0.2924528301886793,0.4411764705882353,0.6332179930795849,0.06228373702422196,9.40484429065744,12.705882352941178,-3.3010380622837374,0.125,0.6111111111111112,0.010380622837370243,0.0726643598615917,0.5,26.0
1292,Lucio Linhares,1973-12-08,48,74,0,74,Orthodox,Men's Middleweight,40,96,16,71,2,4,2,111,0,0,0,0,11,61,5,10,8,52,0,0,8,19,78,112,56,86,1,2,3,396,1,3,3,3,53,83,0,0,43,65,0,0,13,21,968,0,0,0,0,0,1,1,0,0,2,0,0,0,0.0,2,2.479338842975207,0.9917355371900827,0.4166666666666667,0.22535211267605634,0.6818181818181819,0.0,0.30991735537190085,0.18032786885245902,0.0,0.5,0.49586776859504134,0.0,0.49586776859504134,0.15384615384615385,0.0,0.42105263157894735,4.834710743801653,3.4710743801652892,0.3035714285714286,0.34883720930232553,3.285123966942149,0.18595041322314051,0.0,0.3614457831325302,0.0,0.0,2.665289256198347,0.0,0.8057851239669421,0.3384615384615385,0.0,0.38095238095238093,-2.3553719008264467,-2.4793388429752063,6.880165289256198,24.545454545454547,-17.66528925619835,0.5,0.5,0.12396694214876033,0.06198347107438017,0.0,36.0
1293,Ludovit Klein,1995-02-22,27,67,MR. HIGHLIGHT,72,Southpaw,Men's Featherweight,59,104,54,99,4,7,0,211,1,0,18,25,29,67,7,7,52,97,1,1,1,1,95,150,60,111,0,0,1,0,0,0,12,24,34,72,14,15,58,109,2,2,0,0,976,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5,2,3.627049180327869,3.319672131147541,0.5673076923076923,0.5454545454545454,1.7827868852459017,1.1065573770491803,0.43032786885245905,0.43283582089552236,0.72,1.0,3.19672131147541,0.06147540983606558,0.06147540983606558,0.5360824742268041,1.0,1.0,5.84016393442623,3.6885245901639347,0.3666666666666667,0.45945945945945943,2.0901639344262297,0.7377049180327869,0.8606557377049181,0.5277777777777778,0.5,0.06666666666666665,3.5655737704918034,0.12295081967213116,0.0,0.4678899082568807,0.0,0.0,-2.213114754098361,-0.36885245901639374,12.971311475409836,0.0,12.971311475409836,0.5714285714285714,0.0,0.24590163934426232,0.0,1.8518518518518516,26.0
1294,Luigi Fioravanti,1981-01-22,41,68,0,70,Orthodox,Men's Welterweight,429,756,214,499,24,38,6,1529,2,1,30,43,112,372,72,84,107,290,65,126,42,83,526,1035,212,705,9,28,6,1123,3,1,62,107,123,554,27,44,107,507,63,123,42,75,5750,2,0,2,0,2,1,2,0,4,5,0,0,0,0.4444444444444444,9,4.476521739130435,2.2330434782608695,0.5674603174603174,0.4288577154308617,1.1686956521739131,0.3130434782608696,0.751304347826087,0.3010752688172043,0.6976744186046512,0.8571428571428571,1.1165217391304347,0.6782608695652175,0.4382608695652174,0.3689655172413793,0.5158730158730159,0.5060240963855421,5.488695652173913,2.2121739130434785,0.49178743961352656,0.699290780141844,1.2834782608695652,0.6469565217391304,0.2817391304347826,0.7779783393501805,0.42056074766355145,0.38636363636363635,1.1165217391304347,0.6573913043478261,0.4382608695652174,0.7889546351084813,0.4878048780487805,0.43999999999999995,-1.012173913043478,0.020869565217390917,15.954782608695654,11.718260869565219,4.236521739130435,0.631578947368421,0.6785714285714286,0.25043478260869567,0.09391304347826088,0.9345794392523364,28.0
1295,Luigi Vendramini,1996-01-16,26,68,THE ITALIAN STALLION,73,Orthodox,Men's Lightweight,101,217,76,186,2,13,1,379,1,0,18,24,45,145,13,17,62,163,6,8,8,15,107,248,103,244,0,2,0,17,2,0,17,20,62,200,24,24,94,231,6,9,3,4,1617,0,0,1,0,1,0,2,0,1,3,0,0,0,0.25,4,3.7476808905380334,2.8200371057513913,0.46543778801843316,0.40860215053763443,1.6697588126159555,0.6679035250463822,0.48237476808905383,0.3103448275862069,0.75,0.7647058823529411,2.300556586270872,0.22263450834879406,0.29684601113172543,0.3803680981595092,0.75,0.5333333333333333,3.9703153988868274,3.8218923933209648,0.5685483870967742,0.5778688524590163,2.300556586270872,0.6307977736549165,0.8905380333951762,0.69,0.15000000000000002,0.0,3.4879406307977736,0.22263450834879406,0.11131725417439703,0.5930735930735931,0.33333333333333337,0.25,-0.22263450834879395,-1.0018552875695734,14.063079777365491,0.6307977736549165,13.432282003710574,0.15384615384615385,1.0,0.07421150278293136,0.0,1.3157894736842106,26.0
1296,Luis Henrique,1993-08-21,28,74,KLB,74,Orthodox,Men's Lightheavyweight,328,561,132,303,15,41,5,2010,0,0,27,32,94,259,11,12,58,187,27,44,47,72,392,571,162,306,2,4,1,727,2,1,27,29,130,269,5,8,71,193,43,52,48,61,4369,0,2,0,0,2,0,2,0,2,4,0,0,0,0.3333333333333333,6,4.504463263904784,1.812771801327535,0.5846702317290553,0.43564356435643564,1.2909132524605174,0.37079423208972306,0.1510643167772946,0.36293436293436293,0.84375,0.9166666666666666,0.7965209430075533,0.37079423208972306,0.6454566262302587,0.31016042780748665,0.6136363636363636,0.6527777777777778,5.383382925154498,2.2247653925383384,0.3134851138353766,0.47058823529411764,1.7853055619134814,0.37079423208972306,0.0686655985351339,0.516728624535316,0.06896551724137934,0.375,0.9750514991989014,0.5905241474021515,0.6591897459372854,0.6321243523316062,0.17307692307692313,0.21311475409836067,-0.8789196612497143,-0.4119935912108035,27.60357061112383,9.983978027008469,17.61959258411536,0.36585365853658536,0.5,0.2059967956054017,0.027466239414053562,0.0,25.0
1297,Luis Pena,1993-07-05,28,75,VIOLENT BOB ROSS,75,Southpaw,Men's Lightweight,454,905,376,802,8,24,8,2291,1,8,47,74,313,710,16,18,246,600,35,63,95,139,452,830,320,655,17,33,4,931,0,3,73,113,147,439,100,103,279,592,23,35,18,28,6159,3,1,1,0,2,1,0,0,5,3,0,0,0,0.625,8,4.422795908426693,3.6629322942036042,0.5016574585635359,0.4688279301745636,3.0491962981003407,0.45786653677545053,0.15586945932781296,0.44084507042253523,0.6351351351351351,0.8888888888888888,2.396492937165124,0.34096444227959083,0.9254749147588894,0.41,0.5555555555555556,0.6834532374100719,4.403312226010716,3.117389186556259,0.4554216867469879,0.5114503816793894,1.4320506575742815,0.7111544081831466,0.9741841207988309,0.6651480637813212,0.35398230088495575,0.029126213592232997,2.7179736970287385,0.2240623477837311,0.17535314174378958,0.5287162162162162,0.34285714285714286,0.3571428571428571,0.0194836824159772,0.5455431076473451,22.318558207501216,9.069654164637116,13.2489040428641,0.3333333333333333,0.48484848484848486,0.07793472966390648,0.16561130053580125,0.26595744680851063,28.0
1298,Luis Ramos,1981-01-18,41,68,BEICAO,68,Orthodox,Men's Welterweight,30,79,24,68,1,5,0,224,0,0,2,2,9,52,13,14,24,67,0,1,0,0,80,121,56,97,0,3,0,19,1,0,14,14,34,73,8,10,27,64,26,28,3,5,600,0,0,0,0,0,0,2,0,0,2,0,0,0,0.0,2,3.0,2.4,0.379746835443038,0.35294117647058826,0.9,0.2,1.3,0.17307692307692307,1.0,0.9285714285714286,2.4,0.0,0.0,0.3582089552238806,0.0,0.0,8.0,5.6,0.33884297520661155,0.4226804123711341,3.4,1.4,0.8,0.5342465753424658,0.0,0.19999999999999996,2.7,2.6,0.3,0.578125,0.0714285714285714,0.4,-5.0,-3.1999999999999997,22.4,1.9,20.5,0.2,1.0,0.1,0.0,0.0,31.0
1299,Luis Saldana,1991-01-27,31,71,0,73,Orthodox,Men's Featherweight,121,259,113,248,0,5,1,157,0,1,34,41,53,178,26,29,105,237,8,11,0,0,113,262,106,250,4,7,2,469,1,1,32,43,67,198,7,9,100,239,4,8,2,3,1800,1,0,0,0,1,0,0,0,1,1,0,0,0,0.5,2,4.033333333333333,3.7666666666666666,0.4671814671814672,0.45564516129032256,1.7666666666666666,1.1333333333333333,0.8666666666666667,0.29775280898876405,0.8292682926829268,0.896551724137931,3.5,0.26666666666666666,0.0,0.4430379746835443,0.7272727272727273,0.0,3.7666666666666666,3.533333333333333,0.5687022900763359,0.5760000000000001,2.2333333333333334,1.0666666666666667,0.23333333333333334,0.6616161616161615,0.2558139534883721,0.2222222222222222,3.3333333333333335,0.13333333333333333,0.06666666666666667,0.5815899581589958,0.5,0.33333333333333337,0.2666666666666666,0.2333333333333334,5.233333333333333,15.633333333333333,-10.399999999999999,0.0,0.4285714285714286,0.0,0.13333333333333333,0.0,31.0
1300,Luiz Cane,1981-04-24,40,74,BANHA,77,Southpaw,Men's Middleweight,288,656,258,621,2,7,1,288,6,0,32,43,203,555,23,23,203,522,15,31,40,68,278,699,269,689,0,8,0,35,3,1,40,52,181,574,48,63,245,655,15,22,9,12,3230,1,0,3,0,1,0,3,1,4,5,0,0,0,0.4444444444444444,9,5.34984520123839,4.792569659442724,0.43902439024390244,0.41545893719806765,3.7708978328173375,0.5944272445820433,0.42724458204334365,0.36576576576576575,0.7441860465116279,1.0,3.7708978328173375,0.2786377708978328,0.7430340557275541,0.3888888888888889,0.4838709677419355,0.5882352941176471,5.164086687306502,4.996904024767802,0.6022889842632332,0.6095791001451378,3.3622291021671824,0.7430340557275541,0.891640866873065,0.6846689895470384,0.23076923076923073,0.23809523809523814,4.5510835913312695,0.2786377708978328,0.16718266253869968,0.6259541984732824,0.31818181818181823,0.25,0.18575851393188803,-0.20433436532507798,5.34984520123839,0.6501547987616099,4.699690402476779,0.2857142857142857,1.0,0.03715170278637771,0.0,2.3255813953488373,31.0
1301,Luiz Dutra,1982-05-06,39,71,BESOURO,71,Orthodox,Men's Welterweight,45,77,31,61,0,2,0,45,0,0,13,17,12,38,6,6,19,43,12,18,0,0,38,65,38,65,0,5,0,115,1,0,11,15,20,42,7,8,15,34,16,20,7,11,475,0,0,0,0,0,0,1,1,0,2,0,0,0,0.0,2,5.684210526315789,3.9157894736842103,0.5844155844155844,0.5081967213114754,1.5157894736842106,1.6421052631578947,0.7578947368421053,0.3157894736842105,0.7647058823529411,1.0,2.4,1.5157894736842106,0.0,0.4418604651162791,0.6666666666666666,0.0,4.8,4.8,0.41538461538461535,0.41538461538461535,2.526315789473684,1.3894736842105262,0.8842105263157894,0.5238095238095238,0.2666666666666667,0.125,1.894736842105263,2.0210526315789474,0.8842105263157894,0.5588235294117647,0.19999999999999996,0.36363636363636365,0.8842105263157896,-0.8842105263157896,5.684210526315789,14.526315789473683,-8.842105263157894,0.0,1.0,0.0,0.0,0.0,33.0
1302,Lukasz Sajewski,1990-11-27,31,68,WOOKIE,71,Orthodox,Men's Lightweight,77,187,61,170,2,8,0,312,0,0,22,33,33,127,6,10,50,150,4,12,7,8,141,300,115,272,3,9,1,144,0,0,18,27,81,226,16,19,91,225,20,42,4,5,1777,0,0,0,0,1,1,1,0,0,3,0,0,0,0.0,3,2.599887450759707,2.059651097355093,0.4117647058823529,0.3588235294117647,1.1142374788970175,0.7428249859313449,0.20258863252673043,0.25984251968503935,0.6666666666666666,0.6,1.6882386043894204,0.13505908835115363,0.23635340461451884,0.3333333333333333,0.3333333333333333,0.875,4.760832864378165,3.882948790095667,0.53,0.5772058823529411,2.734946539110861,0.6077658975801913,0.5402363534046145,0.6415929203539823,0.33333333333333337,0.1578947368421053,3.0725942599887452,0.6752954417557682,0.13505908835115363,0.5955555555555556,0.5238095238095238,0.19999999999999996,-2.160945413618458,-1.823297692740574,10.534608891389983,4.86212718064153,5.672481710748452,0.25,0.6666666666666667,0.06752954417557681,0.10129431626336521,0.0,26.0
1303,Luke Barnatt,1988-04-13,33,78,THE BIGSLOW,77,Orthodox,Men's Middleweight,389,944,317,870,3,7,2,133,2,0,66,118,220,698,31,54,256,786,48,65,13,19,316,726,277,677,12,33,2,952,1,0,32,53,195,545,50,79,225,585,30,51,22,41,4296,1,1,1,0,3,0,0,0,3,3,0,0,0,0.5,6,5.432960893854749,4.427374301675978,0.4120762711864407,0.364367816091954,3.0726256983240225,0.9217877094972068,0.4329608938547486,0.3151862464183381,0.559322033898305,0.5740740740740741,3.575418994413408,0.670391061452514,0.18156424581005587,0.3256997455470738,0.7384615384615385,0.6842105263157895,4.41340782122905,3.868715083798883,0.5647382920110193,0.5908419497784343,2.723463687150838,0.446927374301676,0.6983240223463688,0.6422018348623852,0.39622641509433965,0.36708860759493667,3.1424581005586596,0.4189944134078213,0.30726256983240224,0.6153846153846154,0.4117647058823529,0.46341463414634143,1.0195530726256985,0.558659217877095,1.8575418994413408,13.296089385474861,-11.43854748603352,0.42857142857142855,0.6363636363636364,0.04189944134078213,0.1675977653631285,0.6309148264984227,27.0
1304,Luke Caudillo,1980-11-30,41,67,LIL' HULK,67,Orthodox,Men's Lightweight,39,146,34,141,0,2,0,16,1,0,8,12,22,123,4,6,29,132,5,9,0,0,142,268,90,212,1,4,0,143,0,0,8,12,75,193,7,7,70,188,8,11,12,13,1169,0,0,0,0,1,0,1,0,0,2,0,0,0,0.0,2,2.001710863986313,1.7450812660393498,0.2671232876712329,0.24113475177304963,1.129170230966638,0.41060735671514115,0.20530367835757057,0.17886178861788618,0.6666666666666666,0.6666666666666666,1.4884516680923865,0.2566295979469632,0.0,0.2196969696969697,0.5555555555555556,0.0,7.288280581693755,4.619332763045338,0.4701492537313433,0.5754716981132075,3.849443969204448,0.41060735671514115,0.3592814371257485,0.6113989637305699,0.33333333333333337,0.0,3.592814371257485,0.41060735671514115,0.6159110350727117,0.6276595744680851,0.2727272727272727,0.07692307692307687,-5.286569717707442,-2.8742514970059885,0.8212147134302823,7.339606501283147,-6.518391787852865,0.0,0.75,0.0,0.05132591958939264,2.941176470588235,27.0
1305,Luke Cummo,1980-04-27,41,72,0,74,Orthodox,Men's Welterweight,366,579,147,340,5,9,8,686,4,0,50,75,78,245,19,20,82,228,39,67,26,45,345,571,127,314,31,54,10,2798,0,3,22,31,91,264,14,19,30,142,23,36,74,136,5070,1,0,2,0,4,0,0,0,3,4,0,0,1,0.42857142857142855,7,4.331360946745562,1.7396449704142012,0.6321243523316062,0.4323529411764706,0.9230769230769231,0.591715976331361,0.22485207100591717,0.3183673469387755,0.6666666666666666,0.95,0.9704142011834319,0.46153846153846156,0.3076923076923077,0.35964912280701755,0.582089552238806,0.5777777777777777,4.0828402366863905,1.5029585798816567,0.39579684763572676,0.5955414012738853,1.0769230769230769,0.2603550295857988,0.16568047337278108,0.6553030303030303,0.29032258064516125,0.26315789473684215,0.35502958579881655,0.27218934911242604,0.8757396449704142,0.7887323943661972,0.36111111111111116,0.4558823529411765,0.24852071005917153,0.23668639053254448,8.118343195266272,33.112426035502956,-24.994082840236686,0.5555555555555556,0.42592592592592593,0.05917159763313609,0.3668639053254438,2.7210884353741496,28.0
1306,Luke Jumeau,1988-02-12,34,71,THE JEDI,72,Orthodox,Men's Welterweight,200,428,176,403,1,1,0,234,0,0,28,47,108,314,40,42,132,341,41,57,3,5,274,555,190,454,4,30,0,736,0,0,37,67,119,340,34,47,122,357,48,65,20,32,3600,2,0,0,0,2,0,0,0,2,2,0,0,0,0.5,4,3.3333333333333335,2.933333333333333,0.4672897196261682,0.43672456575682383,1.8,0.4666666666666667,0.6666666666666666,0.34394904458598724,0.5957446808510638,0.9523809523809523,2.2,0.6833333333333333,0.05,0.3870967741935484,0.7192982456140351,0.6,4.566666666666666,3.1666666666666665,0.5063063063063062,0.5814977973568283,1.9833333333333334,0.6166666666666667,0.5666666666666667,0.65,0.4477611940298507,0.276595744680851,2.033333333333333,0.8,0.3333333333333333,0.6582633053221288,0.2615384615384615,0.375,-1.233333333333333,-0.2333333333333334,3.9,12.266666666666667,-8.366666666666667,1.0,0.8666666666666667,0.016666666666666666,0.06666666666666667,0.0,32.0
1307,Luke Rockhold,1984-10-17,37,75,0,77,Southpaw,Men's Lightheavyweight,394,668,325,591,5,16,6,1078,2,0,74,99,198,429,53,63,175,387,24,33,126,171,274,513,212,448,4,11,0,530,5,0,51,73,112,323,49,52,163,390,35,42,14,16,4199,0,3,3,0,0,0,4,0,6,4,0,0,3,0.6,10,5.629911883781853,4.643962848297214,0.5898203592814372,0.5499153976311336,2.8292450583472255,1.0573946177661349,0.7573231721838533,0.46153846153846156,0.7474747474747475,0.8412698412698413,2.5005953798523457,0.34293879495117885,1.800428673493689,0.45219638242894056,0.7272727272727273,0.7368421052631579,3.9152179090259587,3.029292688735413,0.4658869395711501,0.5267857142857143,1.6003810431055012,0.728744939271255,0.7001667063586569,0.653250773993808,0.3013698630136986,0.05769230769230771,2.3291259823767563,0.5001190759704691,0.20004763038818765,0.582051282051282,0.16666666666666663,0.125,1.7146939747558942,1.614670159561801,15.40366753989045,7.573231721838533,7.8304358180519165,0.3125,0.6363636363636364,0.0714455822814956,0.05715646582519648,0.6153846153846154,35.0
