,fight_url
481,http://ufcstats.com/fight-details/949619e1b1de9e5f
482,http://ufcstats.com/fight-details/7ada9af99946d456
483,http://ufcstats.com/fight-details/3bdacc82209b33f5
484,http://ufcstats.com/fight-details/7200343d2e957cf3
485,http://ufcstats.com/fight-details/dc24c4759651c6ad
486,http://ufcstats.com/fight-details/0d9e9127c62811f9
487,http://ufcstats.com/fight-details/57939328c1214107
488,http://ufcstats.com/fight-details/054794810817c1cc
489,http://ufcstats.com/fight-details/5081319e58f9759f
490,http://ufcstats.com/fight-details/3e4b8bd71e8bceb2
491,http://ufcstats.com/fight-details/745bdd823161da89
492,http://ufcstats.com/fight-details/2e9ad55f2e2f7c56
493,http://ufcstats.com/fight-details/86deadaab9905a03
494,http://ufcstats.com/fight-details/a2e34655a41ba45c
495,http://ufcstats.com/fight-details/22e10b23784e5efc
496,http://ufcstats.com/fight-details/c2ddadfa1a1056be
497,http://ufcstats.com/fight-details/ad62675e819e92fc
498,http://ufcstats.com/fight-details/cfb189e326553f0a
499,http://ufcstats.com/fight-details/6f1892ed71d943d7
500,http://ufcstats.com/fight-details/05f6459d1f3ed13f
501,http://ufcstats.com/fight-details/26173f6491300eaa
502,http://ufcstats.com/fight-details/e8f4e8ff49678b44
503,http://ufcstats.com/fight-details/1308213458d8596b
504,http://ufcstats.com/fight-details/e255fc129f225a55
505,http://ufcstats.com/fight-details/5c8d9d893d163d51
506,http://ufcstats.com/fight-details/0b88d0c76f9cd7e4
507,http://ufcstats.com/fight-details/5885445f39dac389
508,http://ufcstats.com/fight-details/2fb1abeb337e0ccc
509,http://ufcstats.com/fight-details/0b21755eb0897396
510,http://ufcstats.com/fight-details/94b48b98d0292720
511,http://ufcstats.com/fight-details/6ba9f6a7a9361354
512,http://ufcstats.com/fight-details/76b9a338597fc604
513,http://ufcstats.com/fight-details/dcf161082c849205
514,http://ufcstats.com/fight-details/11f715fa5e825e51
515,http://ufcstats.com/fight-details/a3820f1eb82f2ba6
516,http://ufcstats.com/fight-details/f786136e55007e17
517,http://ufcstats.com/fight-details/5632f2364016e879
518,http://ufcstats.com/fight-details/74dae3d87a99cf5d
519,http://ufcstats.com/fight-details/58e07add007685f8
520,http://ufcstats.com/fight-details/573d3a6984cbcd29
521,http://ufcstats.com/fight-details/3b209a2aee014ac2
522,http://ufcstats.com/fight-details/407e1c6850e7022c
523,http://ufcstats.com/fight-details/6cfab1da57d260f4
524,http://ufcstats.com/fight-details/32b0e450b11b32fe
525,http://ufcstats.com/fight-details/88d3b6b833e31712
526,http://ufcstats.com/fight-details/54bbc7974df586a1
527,http://ufcstats.com/fight-details/87daaa6db4f6940c
528,http://ufcstats.com/fight-details/67db05bac9165722
529,http://ufcstats.com/fight-details/4dc5039b21013b3a
530,http://ufcstats.com/fight-details/fcfd2e6eed519cb9
531,http://ufcstats.com/fight-details/e5872dfa5b93fcbb
532,http://ufcstats.com/fight-details/c4c379b8f99fea88
533,http://ufcstats.com/fight-details/ba4485ce4e8e3fe1
534,http://ufcstats.com/fight-details/e5a9f75b1117d848
535,http://ufcstats.com/fight-details/bb881d4ee6dfbf86
536,http://ufcstats.com/fight-details/b76c0b0ed2926737
537,http://ufcstats.com/fight-details/b5f70d0c88f12645
538,http://ufcstats.com/fight-details/b9b0da84b243213f
539,http://ufcstats.com/fight-details/ecb24300bb3bef8c
540,http://ufcstats.com/fight-details/147e31abbe3927d0
541,http://ufcstats.com/fight-details/abeaae1a64934178
542,http://ufcstats.com/fight-details/7dbf23cb872edc9c
543,http://ufcstats.com/fight-details/d4c314616eac8f8b
544,http://ufcstats.com/fight-details/15def71ff1679e06
545,http://ufcstats.com/fight-details/33d2a1dbb8a7fef5
546,http://ufcstats.com/fight-details/7fd810af30144119
547,http://ufcstats.com/fight-details/f3efc6121c5323ff
548,http://ufcstats.com/fight-details/0e969ae805006d1f
549,http://ufcstats.com/fight-details/819f51ef9d945a46
550,http://ufcstats.com/fight-details/dccea04cc3567955
551,http://ufcstats.com/fight-details/f3c42ce9fad55eb7
552,http://ufcstats.com/fight-details/d292243c6499b2fe
553,http://ufcstats.com/fight-details/94b1596c6ff9a25d
554,http://ufcstats.com/fight-details/0f9be7ac405772f8
555,http://ufcstats.com/fight-details/e16f42a666e163d8
556,http://ufcstats.com/fight-details/6e0c1faaf40caf9a
557,http://ufcstats.com/fight-details/cd8cdb539deaa47f
558,http://ufcstats.com/fight-details/ce7cd2ec773bea7f
559,http://ufcstats.com/fight-details/159646a9d2ae8ea5
560,http://ufcstats.com/fight-details/7c76c752c7abf2e0
561,http://ufcstats.com/fight-details/137646de0ffd9c35
562,http://ufcstats.com/fight-details/0e8d5c16eb9cb1cf
563,http://ufcstats.com/fight-details/08e48648e3504638
564,http://ufcstats.com/fight-details/5d6fb4acfe5cc8a1
565,http://ufcstats.com/fight-details/f8dd1e75978a3957
566,http://ufcstats.com/fight-details/f2d9814936a6eb35
567,http://ufcstats.com/fight-details/9ce56acac775d386
568,http://ufcstats.com/fight-details/cfd47fddbb705f26
569,http://ufcstats.com/fight-details/67ed3ad521ef619c
570,http://ufcstats.com/fight-details/8a8fea2c10512434
571,http://ufcstats.com/fight-details/9025e3c6b6d71253
572,http://ufcstats.com/fight-details/75570ea2da94a4fb
573,http://ufcstats.com/fight-details/1b8d366ac0f110f3
574,http://ufcstats.com/fight-details/0f369d09416b9e34
575,http://ufcstats.com/fight-details/0c3622569cd8062a
576,http://ufcstats.com/fight-details/4f99b4a39925cb47
577,http://ufcstats.com/fight-details/8b9e9f283e76b429
578,http://ufcstats.com/fight-details/f00921c62315be96
579,http://ufcstats.com/fight-details/9b39e15b42422a08
580,http://ufcstats.com/fight-details/d851cbbbdfd05a49
581,http://ufcstats.com/fight-details/1adee75d6c671cc8
582,http://ufcstats.com/fight-details/f044802db5688bbe
583,http://ufcstats.com/fight-details/90715135a543b6e3
584,http://ufcstats.com/fight-details/7f0175f71481b63d
585,http://ufcstats.com/fight-details/088b47d890b389e9
586,http://ufcstats.com/fight-details/d333a6c34ff16397
587,http://ufcstats.com/fight-details/b8b692aa2aae3310
588,http://ufcstats.com/fight-details/e857ca0bc3b9fdcd
589,http://ufcstats.com/fight-details/1109a8f2adc81ce0
590,http://ufcstats.com/fight-details/cab532b4544580bd
591,http://ufcstats.com/fight-details/e36b8b88646f72f8
592,http://ufcstats.com/fight-details/7606d2f8d8b0e889
593,http://ufcstats.com/fight-details/05061dd590c9eb34
594,http://ufcstats.com/fight-details/97125cd6a94b6394
595,http://ufcstats.com/fight-details/dfbb110855354039
596,http://ufcstats.com/fight-details/58e72b1a38880ba9
597,http://ufcstats.com/fight-details/dc38c78358e053c3
598,http://ufcstats.com/fight-details/0ddf834a47533d15
599,http://ufcstats.com/fight-details/c03b6b6ce5d03276
600,http://ufcstats.com/fight-details/8bede5047e97d602
601,http://ufcstats.com/fight-details/58584ccd0f63e3f3
602,http://ufcstats.com/fight-details/f2cd665eab69876a
603,http://ufcstats.com/fight-details/6fe8bce03a46350b
604,http://ufcstats.com/fight-details/c6ca435e24c5f4e4
605,http://ufcstats.com/fight-details/1c7ea3928c7d0ad8
606,http://ufcstats.com/fight-details/de4c4997f1429dd1
607,http://ufcstats.com/fight-details/5fdf6611815efdfb
608,http://ufcstats.com/fight-details/20ba608a6e717f05
609,http://ufcstats.com/fight-details/e9eab0fa03eecd9b
610,http://ufcstats.com/fight-details/a6743d41b0b95271
611,http://ufcstats.com/fight-details/1e9a2b197ebff074
612,http://ufcstats.com/fight-details/03e5127d4832750c
613,http://ufcstats.com/fight-details/3640defb8294bd37
614,http://ufcstats.com/fight-details/a41384da70013373
615,http://ufcstats.com/fight-details/767819f321431bed
616,http://ufcstats.com/fight-details/0fcf42b68f2f0fa3
617,http://ufcstats.com/fight-details/0170db5fad04e4d0
618,http://ufcstats.com/fight-details/57dec2b07b75dada
619,http://ufcstats.com/fight-details/2300ad7f87080ad7
620,http://ufcstats.com/fight-details/ce0748519d5ea5c6
621,http://ufcstats.com/fight-details/27bfb9205119f23b
622,http://ufcstats.com/fight-details/58540b24ed77d31b
623,http://ufcstats.com/fight-details/821a1c6f5d7fab14
624,http://ufcstats.com/fight-details/81f2f2d4b0302590
625,http://ufcstats.com/fight-details/adac148ee6fa3bf7
626,http://ufcstats.com/fight-details/51461da4ba467901
627,http://ufcstats.com/fight-details/b1e66cea3a4d4709
628,http://ufcstats.com/fight-details/f039c93516e48253
629,http://ufcstats.com/fight-details/906283a2adcbc3e0
630,http://ufcstats.com/fight-details/ebe122e962d26fa4
631,http://ufcstats.com/fight-details/8539c4b795d33a92
632,http://ufcstats.com/fight-details/394ae51820bedd4c
633,http://ufcstats.com/fight-details/46c050a827ee83d6
634,http://ufcstats.com/fight-details/3094e82731ec55e7
635,http://ufcstats.com/fight-details/312946f6b72ebd51
636,http://ufcstats.com/fight-details/87f58feac6b50367
637,http://ufcstats.com/fight-details/fbbba3da4438cb04
638,http://ufcstats.com/fight-details/918103d82ecbed75
639,http://ufcstats.com/fight-details/3ce634d03af7e14c
640,http://ufcstats.com/fight-details/b2ca310c9d0037d3
641,http://ufcstats.com/fight-details/d395828f5cb045a5
642,http://ufcstats.com/fight-details/4e77cc2c8d604241
643,http://ufcstats.com/fight-details/fcfaa28ed6888088
644,http://ufcstats.com/fight-details/02f5621f480ad1d4
645,http://ufcstats.com/fight-details/f0d4652f8edfbe6d
646,http://ufcstats.com/fight-details/b9abcce29378e5cc
647,http://ufcstats.com/fight-details/593f3b051aa82b0f
648,http://ufcstats.com/fight-details/f2520dd5457ab293
649,http://ufcstats.com/fight-details/3f810c3433dddb80
650,http://ufcstats.com/fight-details/08244974cf39ae38
651,http://ufcstats.com/fight-details/b70dfff154b135bf
652,http://ufcstats.com/fight-details/e0b323dae5bf4c90
653,http://ufcstats.com/fight-details/5cee1d8f1e43d6f5
654,http://ufcstats.com/fight-details/c26a3f4c08333886
655,http://ufcstats.com/fight-details/5bba49d88db7430f
656,http://ufcstats.com/fight-details/dc45c8d70e256749
657,http://ufcstats.com/fight-details/b3c74554c871fbf8
658,http://ufcstats.com/fight-details/ea303a8e6e31f264
659,http://ufcstats.com/fight-details/9fc6aba53508dc48
660,http://ufcstats.com/fight-details/e2503ed6a1f9257d
661,http://ufcstats.com/fight-details/2a1826612a7d739c
662,http://ufcstats.com/fight-details/1a2d13834696c4ab
663,http://ufcstats.com/fight-details/ef526567c4dcf371
664,http://ufcstats.com/fight-details/b46f2f007b622bce
665,http://ufcstats.com/fight-details/cf0a6466b762c668
666,http://ufcstats.com/fight-details/891470d896b1de5a
667,http://ufcstats.com/fight-details/d66a8591af39ca7b
668,http://ufcstats.com/fight-details/4d607b6ddc77a34c
669,http://ufcstats.com/fight-details/cd258394e8d58d04
670,http://ufcstats.com/fight-details/60c441c5838dfac2
671,http://ufcstats.com/fight-details/a70c43cafabc73c3
672,http://ufcstats.com/fight-details/d671f436fab2a252
673,http://ufcstats.com/fight-details/daa38964824f1b9f
674,http://ufcstats.com/fight-details/467e08195b29e857
675,http://ufcstats.com/fight-details/e8219ea7da46f67f
676,http://ufcstats.com/fight-details/8a85dffa80e6c7bd
677,http://ufcstats.com/fight-details/f5b49f4c5a27e53b
678,http://ufcstats.com/fight-details/671f42536454e541
679,http://ufcstats.com/fight-details/eba6055d217d5b99
680,http://ufcstats.com/fight-details/0e3af9b5e1b3ae80
681,http://ufcstats.com/fight-details/d9a218ac3e148541
682,http://ufcstats.com/fight-details/e30b9829e42aa4ca
683,http://ufcstats.com/fight-details/9d2f7d29bb9c9034
684,http://ufcstats.com/fight-details/59861c3d19eb46ef
685,http://ufcstats.com/fight-details/0bcb04163f8d8ead
686,http://ufcstats.com/fight-details/533d0b5c0adfa15f
687,http://ufcstats.com/fight-details/5fceb95c29d929bc
688,http://ufcstats.com/fight-details/2b417eb1ffa56ac1
689,http://ufcstats.com/fight-details/060987bb3025a0a8
690,http://ufcstats.com/fight-details/9bc18b63b07bb328
691,http://ufcstats.com/fight-details/6d48f75153e4ad6b
692,http://ufcstats.com/fight-details/f882cf76a8bce308
693,http://ufcstats.com/fight-details/02bdb7a5b2986571
694,http://ufcstats.com/fight-details/3bd20b66b585d621
695,http://ufcstats.com/fight-details/03c2707563915d7d
696,http://ufcstats.com/fight-details/ecc23234e820458d
697,http://ufcstats.com/fight-details/af5b940f2c686524
698,http://ufcstats.com/fight-details/102fb91414fd24ab
699,http://ufcstats.com/fight-details/801b3f24c670f19a
700,http://ufcstats.com/fight-details/a02ffaf1fe462d28
701,http://ufcstats.com/fight-details/96919cf8d3e988ff
702,http://ufcstats.com/fight-details/9d98e1c0d62213cf
703,http://ufcstats.com/fight-details/b41e3be867afd6fa
704,http://ufcstats.com/fight-details/eab100e978c730c5
705,http://ufcstats.com/fight-details/2dc48a745d6c662b
706,http://ufcstats.com/fight-details/08426f06239d903c
707,http://ufcstats.com/fight-details/f3e2038bfb9b5d9d
708,http://ufcstats.com/fight-details/94c0819fde11364d
709,http://ufcstats.com/fight-details/51218519be104794
710,http://ufcstats.com/fight-details/d629aa5eb31a1e38
711,http://ufcstats.com/fight-details/8725dc88f2e0a6f3
712,http://ufcstats.com/fight-details/fae99a4089f8abb0
713,http://ufcstats.com/fight-details/05cceae674c81b86
714,http://ufcstats.com/fight-details/57961c6adebfb13d
715,http://ufcstats.com/fight-details/be822403f364fff3
716,http://ufcstats.com/fight-details/cefb47bcc04f540e
717,http://ufcstats.com/fight-details/11f7bac5037a184c
718,http://ufcstats.com/fight-details/cb56e868deaddac4
719,http://ufcstats.com/fight-details/ed499508be1e5532
720,http://ufcstats.com/fight-details/d3f44fedc561d2d5
721,http://ufcstats.com/fight-details/5ab2a4fec735e0b2
722,http://ufcstats.com/fight-details/326b843cb2b7fd94
723,http://ufcstats.com/fight-details/a6441acec6718f03
724,http://ufcstats.com/fight-details/037d2f426c916ffc
725,http://ufcstats.com/fight-details/2ef54419defb2364
726,http://ufcstats.com/fight-details/7dcd5d8a44a284e5
727,http://ufcstats.com/fight-details/b88b170a7fe40544
728,http://ufcstats.com/fight-details/6195d3e7c412c8a2
729,http://ufcstats.com/fight-details/3fd3b871e83434c5
730,http://ufcstats.com/fight-details/ed94cdc0f2b97e15
731,http://ufcstats.com/fight-details/151c2bd6dfefb4b5
732,http://ufcstats.com/fight-details/737e2781e4a7db5c
733,http://ufcstats.com/fight-details/79161bde28636128
734,http://ufcstats.com/fight-details/918c2efc59c1952e
735,http://ufcstats.com/fight-details/901dbd1e6463c4ba
736,http://ufcstats.com/fight-details/eed6c9aff2234b7a
737,http://ufcstats.com/fight-details/36032308b7e86fd0
738,http://ufcstats.com/fight-details/702759500d47a059
739,http://ufcstats.com/fight-details/4eff0432bd364a23
740,http://ufcstats.com/fight-details/32a8f38bd1d46e3e
741,http://ufcstats.com/fight-details/760b5b16b4931a77
742,http://ufcstats.com/fight-details/5868c154789648f0
743,http://ufcstats.com/fight-details/ff467a5f06a91a0f
744,http://ufcstats.com/fight-details/63dd38f0dcc2ee88
745,http://ufcstats.com/fight-details/6087c50c5f95a677
746,http://ufcstats.com/fight-details/96fe84d051847591
747,http://ufcstats.com/fight-details/06f37329b223b451
748,http://ufcstats.com/fight-details/2b8cae68963a40a9
749,http://ufcstats.com/fight-details/997ab1ea9fab5643
750,http://ufcstats.com/fight-details/47e49e04e32be7e9
751,http://ufcstats.com/fight-details/b3bd27affa038e9c
752,http://ufcstats.com/fight-details/f93f794247af708a
753,http://ufcstats.com/fight-details/3637e661b6854b49
754,http://ufcstats.com/fight-details/6ea23c2c30f85a89
755,http://ufcstats.com/fight-details/9140e6fdeaa7cd3f
756,http://ufcstats.com/fight-details/5a5a65d8df176506
757,http://ufcstats.com/fight-details/75523d31940c9344
758,http://ufcstats.com/fight-details/60e1b3ac3182f5b3
759,http://ufcstats.com/fight-details/15aa55a91cf848cf
760,http://ufcstats.com/fight-details/82177c0f91d9618a
761,http://ufcstats.com/fight-details/efc40ec41114d8fa
762,http://ufcstats.com/fight-details/36fcfd186a8d6df7
763,http://ufcstats.com/fight-details/b5ec939fd1edf048
764,http://ufcstats.com/fight-details/a0c82ba11a373008
765,http://ufcstats.com/fight-details/ad5ef8d8678ff97f
766,http://ufcstats.com/fight-details/c4eaeec8ac778b27
767,http://ufcstats.com/fight-details/dd88960598219eba
768,http://ufcstats.com/fight-details/98dd88d83f57c17a
769,http://ufcstats.com/fight-details/d42410f6f1039ab5
770,http://ufcstats.com/fight-details/1881b1e85cceee13
771,http://ufcstats.com/fight-details/35d0ef51fede263c
772,http://ufcstats.com/fight-details/30523303e8d85c25
773,http://ufcstats.com/fight-details/e91f289f1b9f9519
774,http://ufcstats.com/fight-details/3b8cac9910af1c61
775,http://ufcstats.com/fight-details/bbc8e8a69e9bd106
776,http://ufcstats.com/fight-details/b5365d22172e414b
777,http://ufcstats.com/fight-details/b87863a2de433824
778,http://ufcstats.com/fight-details/b9ff9ebe19ae6358
779,http://ufcstats.com/fight-details/57d04160f5438654
780,http://ufcstats.com/fight-details/d9501c6985c1b38d
781,http://ufcstats.com/fight-details/fa3f04be9344804b
782,http://ufcstats.com/fight-details/a3f89ad71e1caa81
783,http://ufcstats.com/fight-details/652a956adab8ad0e
784,http://ufcstats.com/fight-details/81af3b60203d92df
785,http://ufcstats.com/fight-details/c04274c8caa505dd
786,http://ufcstats.com/fight-details/c63edd25d2201a46
787,http://ufcstats.com/fight-details/7afe2a15ae7359e9
788,http://ufcstats.com/fight-details/57b111b54a2d2323
789,http://ufcstats.com/fight-details/9e1ecdb9a8856a8c
790,http://ufcstats.com/fight-details/aa232e53d285cc6d
791,http://ufcstats.com/fight-details/094790e50afae55e
792,http://ufcstats.com/fight-details/22307b580e0c8d0d
793,http://ufcstats.com/fight-details/e6a0f19af995c432
794,http://ufcstats.com/fight-details/80ce8f7d988d5e57
795,http://ufcstats.com/fight-details/1800ffbb34ac7ed8
796,http://ufcstats.com/fight-details/18e1b0df8da7010e
797,http://ufcstats.com/fight-details/c3bb60dc82345a9f
798,http://ufcstats.com/fight-details/3cd1f2c31b4e325a
799,http://ufcstats.com/fight-details/071a1cd551b7b4d5
800,http://ufcstats.com/fight-details/408fc024d3e91b0e
801,http://ufcstats.com/fight-details/1317d7cd79495a0e
802,http://ufcstats.com/fight-details/f820c6292e19d854
803,http://ufcstats.com/fight-details/343749a2f7c5d78b
804,http://ufcstats.com/fight-details/c8dfcbee63266273
805,http://ufcstats.com/fight-details/495e64df4c4ce7a7
806,http://ufcstats.com/fight-details/1af574c0814429ac
807,http://ufcstats.com/fight-details/a7807ab56cb49cad
808,http://ufcstats.com/fight-details/c814ef3b3a26e2fe
809,http://ufcstats.com/fight-details/f0418c2c989a5cde
810,http://ufcstats.com/fight-details/ac0a63ad13897564
811,http://ufcstats.com/fight-details/7c40aa2cb6883a91
812,http://ufcstats.com/fight-details/28deed0ab55ca350
813,http://ufcstats.com/fight-details/f870cacadb058733
814,http://ufcstats.com/fight-details/d5955b81c26230ff
815,http://ufcstats.com/fight-details/a2af14e9dba37b03
816,http://ufcstats.com/fight-details/216fddf542707629
817,http://ufcstats.com/fight-details/a3e8ef1ce72a7d02
818,http://ufcstats.com/fight-details/83f7c3b91a402306
819,http://ufcstats.com/fight-details/515ecc54219bcc4c
